CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
1;LC;48074;D;6;0;;4.52165;553.97;0.24458;AZUL;399;0.0;0
1;LC;48074;D;6;0;;4.52165;553.97;0.24458;LARANJA;409;0.0;1
1;LC;48074;D;6;0;;4.52165;553.97;0.24458;ROSA;401;0.0;0
1;LC;54408;A;5;0;;1.57863;553.73;0.18924;VERDE;413;0.0;1
1;LC;64089;A;6;0;;2.87437;542.81;0.19261;ROSA;442;0.0;0
1;MT;10252;B;22;0;;1.66203;636.59;0.13107;ROSA;446;;0
1;MT;17291;B;3;0;;1.50418;651.71;0.14864;CINZA;444;;0
1;MT;25338;C;21;0;;2.24462;543.20;0.16165;AZUL;445;;0
1;MT;26050;C;26;0;;1.42986;773.24;0.18228;AMARELA;443;;0
1;MT;53564;C;29;0;;1.31894;479.66;0.19975;VERDE;414;;1
1;MT;68172;C;20;0;;2.27998;644.15;0.30754;AMARELA;404;;0
1;MT;68172;C;20;0;;2.27998;644.15;0.30754;LARANJA;410;;1
1;MT;82352;B;2;0;;2.4349;674.78;0.22339;ROSA;405;;0
1;MT;87141;A;19;0;;0.80131;914.32;0.1181;AZUL;403;;0
1;MT;95803;E;5;0;;2.03148;676.21;0.19951;CINZA;406;;0
2;CH;7962;A;2;0;;0.72218;554.03;0.23758;ROSA;398;;0
2;CH;23043;D;20;0;;1.93517;575.43;0.10121;AMARELA;396;;0
2;CH;25316;C;1;0;;3.11845;614.45;0.21842;BRANCA;397;;0
2;CH;38250;D;9;0;;3.00837;549.17;0.13877;AZUL;395;;0
2;CH;38250;D;9;0;;3.00837;549.17;0.13877;LARANJA;408;;1
2;CH;53788;C;5;0;;3.18886;547.24;0.1857;AZUL;435;;0
2;CH;66987;C;30;0;;1.6807;477.27;0.18248;AMARELA;436;;0
2;CH;82270;C;8;0;;3.08191;606.82;0.08004;BRANCA;437;;0
2;CH;86755;A;21;0;;1.99823;551.57;0.20204;ROSA;438;;0
2;CH;97477;B;2;0;;2.76077;540.71;0.15169;VERDE;412;;1
2;CN;8568;A;28;0;;2.48746;490.21;0.19043;AZUL;433;;0
2;CN;8757;E;19;0;;1.29682;703.25;0.05236;ROSA;394;;0
2;CN;24620;E;19;0;;3.87561;707.10;0.20037;ROSA;434;;0
2;CN;29629;A;9;0;;3.66489;524.74;0.19369;AMARELA;431;;0
2;CN;47418;C;16;0;;0.89534;703.18;0.0696;AMARELA;392;;0
2;CN;47418;C;16;0;;0.89534;703.18;0.0696;LARANJA;407;;1
2;CN;59980;E;2;0;;3.62645;611.22;0.11193;AZUL;391;;0
2;CN;81780;C;18;0;;1.89955;739.75;0.20382;CINZA;393;;0
2;CN;81945;B;30;0;;4.28182;584.55;0.08121;CINZA;432;;0
2;CN;84127;A;20;0;;3.13168;463.61;0.18959;VERDE;411;;1
2;LC;18212;E;7;0;;2.83695;571.55;0.20157;ROSA;401;0.0;0
2;LC;37043;D;6;0;;3.20601;568.68;0.15385;AZUL;399;0.0;0
2;LC;37043;D;6;0;;3.20601;568.68;0.15385;LARANJA;409;0.0;1
2;LC;37683;C;6;0;;3.23952;520.59;0.20042;ROSA;442;0.0;0
2;LC;39608;D;7;0;;2.50045;582.48;0.16534;VERDE;413;0.0;1
2;LC;42335;B;7;0;;3.56712;532.16;0.20155;AMARELA;440;0.0;0
2;LC;48074;D;6;0;;4.52165;553.97;0.24458;AMARELA;400;0.0;0
2;LC;48074;D;6;0;;4.52165;553.97;0.24458;BRANCA;402;0.0;0
2;LC;64089;A;6;0;;2.87437;542.81;0.19261;AZUL;439;0.0;0
2;LC;64089;A;6;0;;2.87437;542.81;0.19261;BRANCA;441;0.0;0
2;MT;11720;B;14;0;;1.54842;744.32;0.17992;ROSA;405;;0
2;MT;17289;A;1;0;;1.57905;596.72;0.19775;AZUL;445;;0
2;MT;27801;C;12;0;;1.15457;709.35;0.19889;CINZA;444;;0
2;MT;27831;B;12;0;;1.54351;629.58;0.17641;AMARELA;443;;0
2;MT;29384;B;21;0;;1.64642;816.32;0.21047;VERDE;414;;1
2;MT;32541;E;18;0;;2.50805;720.11;0.14073;ROSA;446;;0
2;MT;38563;E;24;0;;1.45491;558.11;0.32767;CINZA;406;;0
2;MT;43906;C;12;0;;1.91773;870.51;0.08701;AMARELA;404;;0
2;MT;43906;C;12;0;;1.91773;870.51;0.08701;LARANJA;410;;1
2;MT;84945;D;23;0;;0.76406;965.56;0.13227;AZUL;403;;0
3;CH;11098;D;19;0;;2.56549;618.14;0.27398;ROSA;438;;0
3;CH;15471;B;18;0;;1.99275;689.88;0.15561;AZUL;435;;0
3;CH;24935;E;13;0;;2.30323;665.19;0.15989;ROSA;398;;0
3;CH;43284;D;23;0;;0.60432;825.99;0.08798;AZUL;395;;0
3;CH;43284;D;23;0;;0.60432;825.99;0.08798;LARANJA;408;;1
3;CH;49661;E;4;0;;2.76077;540.71;0.15169;AMARELA;396;;0
3;CH;66754;D;21;0;;2.809;498.44;0.15158;AMARELA;436;;0
3;CH;67329;A;12;0;;0.53807;655.69;0.03894;BRANCA;397;;0
3;CH;85274;A;14;0;;1.77097;511.66;0.21363;BRANCA;437;;0
3;CH;98011;C;2;0;;1.93988;555.04;0.28457;VERDE;412;;1
3;CN;25499;B;5;0;;2.56786;705.47;0.36085;ROSA;434;;0
3;CN;26499;E;3;0;;2.39733;661.60;0.18759;AMARELA;431;;0
3;CN;29492;C;25;0;;2.33592;659.50;0.15895;CINZA;432;;0
3;CN;43703;D;6;0;;4.93511;620.20;0.19216;CINZA;393;;0
3;CN;48655;A;21;0;;2.90081;645.29;0.15165;ROSA;394;;0
3;CN;49333;C;27;0;;2.87849;507.93;0.1558;AZUL;433;;0
3;CN;81339;E;17;0;;2.23639;665.62;0.24685;AZUL;391;;0
3;CN;83923;B;2;0;;1.47709;591.19;0.34312;AMARELA;392;;0
3;CN;83923;B;2;0;;1.47709;591.19;0.34312;LARANJA;407;;1
3;CN;95476;C;28;0;;2.25666;489.49;0.17833;VERDE;411;;1
3;LC;7463;C;5;0;;4.13584;587.67;0.08482;AZUL;399;0.0;0
3;LC;7463;C;5;0;;4.13584;587.67;0.08482;BRANCA;402;0.0;0
3;LC;7463;C;5;0;;4.13584;587.67;0.08482;LARANJA;409;0.0;1
3;LC;18292;B;5;0;;3.76641;602.06;0.26396;ROSA;442;0.0;0
3;LC;20054;D;6;0;;3.1807;567.88;0.17823;VERDE;413;0.0;1
3;LC;23448;A;7;0;;2.296;485.82;0.18738;AZUL;439;0.0;0
3;LC;37683;C;6;0;;3.23952;520.59;0.20042;AMARELA;440;0.0;0
3;LC;42335;B;7;0;;3.56712;532.16;0.20155;BRANCA;441;0.0;0
3;LC;54099;D;7;0;;3.09698;550.32;0.23815;AMARELA;400;0.0;0
3;LC;54099;D;7;0;;3.09698;550.32;0.23815;ROSA;401;0.0;0
3;MT;11758;B;8;0;;2.52165;659.12;0.16603;AZUL;403;;0
3;MT;15011;D;28;0;;2.1907;642.68;0.18552;ROSA;446;;0
3;MT;23077;E;25;0;;2.01461;655.56;0.1185;CINZA;444;;0
3;MT;37469;D;13;0;;1.93126;739.23;0.11964;AMARELA;443;;0
3;MT;42244;C;22;0;;1.85035;798.63;0.21663;AZUL;445;;0
3;MT;61485;C;28;0;;1.60552;768.71;0.25409;CINZA;406;;0
3;MT;79229;D;17;0;;1.991;521.00;0.14623;VERDE;414;;1
3;MT;86907;D;17;0;;1.35417;703.90;0.09909;ROSA;405;;0
3;MT;96088;E;5;0;;2.7463;715.59;0.06966;AMARELA;404;;0
3;MT;96088;E;5;0;;2.7463;715.59;0.06966;LARANJA;410;;1
4;CH;20338;C;9;0;;2.08859;732.24;0.25166;AZUL;435;;0
4;CH;27214;B;25;0;;2.18689;539.57;0.19169;ROSA;398;;0
4;CH;49943;A;27;0;;3.84842;564.81;0.14619;AMARELA;436;;0
4;CH;76970;A;14;0;;3.29925;572.32;0.13557;AMARELA;396;;0
4;CH;81598;E;3;0;;1.85031;557.92;0.11344;AZUL;395;;0
4;CH;81598;E;3;0;;1.85031;557.92;0.11344;LARANJA;408;;1
4;CH;84227;C;19;0;;3.01735;552.93;0.14877;BRANCA;437;;0
4;CH;87843;E;3;0;;2.43463;545.65;0.07845;VERDE;412;;1
4;CH;96575;E;3;0;;1.59347;579.89;0.02275;BRANCA;397;;0
4;CH;97554;E;24;0;;1.73767;528.95;0.13472;ROSA;438;;0
4;CN;17983;A;24;0;;2.70478;641.04;0.14995;ROSA;394;;0
4;CN;18231;A;14;0;;2.77928;667.21;0.20189;CINZA;393;;0
4;CN;18373;B;20;0;;0.76288;524.25;0.21882;AZUL;433;;0
4;CN;26210;D;23;0;;4.85658;665.70;0.12148;CINZA;432;;0
4;CN;39468;E;11;0;;2.64723;545.47;0.18303;AMARELA;431;;0
4;CN;42006;B;30;0;;2.12666;569.74;0.13978;AMARELA;392;;0
4;CN;42006;B;30;0;;2.12666;569.74;0.13978;LARANJA;407;;1
4;CN;47592;E;12;0;;1.96091;561.83;0.19121;ROSA;434;;0
4;CN;81944;B;11;0;;4.3139;581.90;0.15681;AZUL;391;;0
4;CN;96506;C;4;0;;2.56312;496.25;0.15712;VERDE;411;;1
4;LC;7463;C;5;0;;4.13584;587.67;0.08482;AMARELA;400;0.0;0
4;LC;7463;C;5;0;;4.13584;587.67;0.08482;ROSA;401;0.0;0
4;LC;18292;B;5;0;;3.76641;602.06;0.26396;AMARELA;440;0.0;0
4;LC;23448;A;7;0;;2.296;485.82;0.18738;BRANCA;441;0.0;0
4;LC;37046;B;7;0;;2.2494;470.56;0.18984;VERDE;413;0.0;1
4;LC;37683;C;6;0;;3.23952;520.59;0.20042;AZUL;439;0.0;0
4;LC;42335;B;7;0;;3.56712;532.16;0.20155;ROSA;442;0.0;0
4;LC;54099;D;7;0;;3.09698;550.32;0.23815;AZUL;399;0.0;0
4;LC;54099;D;7;0;;3.09698;550.32;0.23815;BRANCA;402;0.0;0
4;LC;54099;D;7;0;;3.09698;550.32;0.23815;LARANJA;409;0.0;1
4;MT;9189;D;16;0;;1.61681;744.59;0.11192;CINZA;406;;0
4;MT;12873;E;19;0;;3.91771;793.14;0.13952;AZUL;445;;0
4;MT;26050;C;26;0;;1.42986;773.24;0.18228;CINZA;444;;0
4;MT;31092;A;10;0;;3.25297;741.79;0.28081;AMARELA;443;;0
4;MT;40005;B;3;0;;2.16313;704.61;0.18365;ROSA;405;;0
4;MT;40236;C;9;0;;2.13251;769.52;0.29025;VERDE;414;;1
4;MT;44588;E;29;0;;1.70171;743.03;0.16463;ROSA;446;;0
4;MT;45300;C;13;0;;0.92225;824.73;0.18467;AMARELA;404;;0
4;MT;45300;C;13;0;;0.92225;824.73;0.18467;LARANJA;410;;1
4;MT;68172;C;20;0;;2.27998;644.15;0.30754;AZUL;403;;0
5;CH;8172;C;13;0;;2.4629;576.31;0.17672;AZUL;395;;0
5;CH;8172;C;13;0;;2.4629;576.31;0.17672;LARANJA;408;;1
5;CH;25520;B;6;0;;0.75649;628.34;0.26741;AMARELA;436;;0
5;CH;35526;A;25;0;;1.98889;535.23;0.24414;ROSA;438;;0
5;CH;66214;B;11;0;;1.15442;688.12;0.10267;BRANCA;397;;0
5;CH;76958;C;18;0;;1.67166;605.31;0.16373;AZUL;435;;0
5;CH;78972;A;3;0;;1.14335;519.20;0.19121;BRANCA;437;;0
5;CH;79027;E;27;0;;3.05195;630.96;0.19394;AMARELA;396;;0
5;CH;84226;E;26;0;;3.15884;592.46;0.095;ROSA;398;;0
5;CH;97893;C;25;0;;2.36269;537.54;0.16948;VERDE;412;;1
5;CN;11793;C;5;0;;2.16303;626.97;0.22316;CINZA;393;;0
5;CN;36884;E;25;0;;2.07918;657.82;0.1632;ROSA;434;;0
5;CN;37732;D;16;0;;2.66587;538.50;0.17627;AZUL;433;;0
5;CN;43722;D;8;0;;4.50872;666.77;0.12154;AZUL;391;;0
5;CN;48663;E;29;0;;3.57627;663.40;0.08793;ROSA;394;;0
5;CN;49778;B;8;0;;1.70982;604.86;0.1943;AMARELA;431;;0
5;CN;60062;B;21;0;;1.78156;748.62;0.34272;CINZA;432;;0
5;CN;60582;E;25;0;;1.45789;760.78;0.11336;AMARELA;392;;0
5;CN;60582;E;25;0;;1.45789;760.78;0.11336;LARANJA;407;;1
5;CN;84268;C;19;0;;2.19804;587.22;0.22897;VERDE;411;;1
5;LC;18212;E;7;0;;2.83695;571.55;0.20157;AZUL;399;0.0;0
5;LC;18212;E;7;0;;2.83695;571.55;0.20157;BRANCA;402;0.0;0
5;LC;18212;E;7;0;;2.83695;571.55;0.20157;LARANJA;409;0.0;1
5;LC;18292;B;5;0;;3.76641;602.06;0.26396;BRANCA;441;0.0;0
5;LC;23448;A;7;0;;2.296;485.82;0.18738;ROSA;442;0.0;0
5;LC;37043;D;6;0;;3.20601;568.68;0.15385;AMARELA;400;0.0;0
5;LC;37043;D;6;0;;3.20601;568.68;0.15385;ROSA;401;0.0;0
5;LC;42335;B;7;0;;3.56712;532.16;0.20155;AZUL;439;0.0;0
5;LC;64089;A;6;0;;2.87437;542.81;0.19261;AMARELA;440;0.0;0
5;LC;89070;D;6;0;;3.28974;498.10;0.21389;VERDE;413;0.0;1
5;MT;8363;C;2;0;;1.662;718.40;0.18;ROSA;446;;0
5;MT;15866;D;28;0;;2.00022;633.92;0.09102;AMARELA;443;;0
5;MT;27831;B;12;0;;1.54351;629.58;0.17641;CINZA;444;;0
5;MT;30605;D;20;0;;1.60132;603.09;0.13719;AZUL;445;;0
5;MT;42021;B;7;0;;0.77502;527.82;0.19846;VERDE;414;;1
5;MT;43906;C;12;0;;1.91773;870.51;0.08701;AZUL;403;;0
5;MT;68172;C;20;0;;2.27998;644.15;0.30754;CINZA;406;;0
5;MT;87141;A;19;0;;0.80131;914.32;0.1181;ROSA;405;;0
5;MT;95803;E;5;0;;2.03148;676.21;0.19951;AMARELA;404;;0
5;MT;95803;E;5;0;;2.03148;676.21;0.19951;LARANJA;410;;1
6;CH;31752;A;11;0;;0.79125;542.75;0.23451;AMARELA;436;;0
6;CH;44604;C;5;0;;3.43894;597.83;0.10855;BRANCA;397;;0
6;CH;49683;A;2;0;;2.04543;574.14;0.20814;AZUL;395;;0
6;CH;49683;A;2;0;;2.04543;574.14;0.20814;LARANJA;408;;1
6;CH;63352;A;13;0;;1.19524;607.04;0.2141;ROSA;438;;0
6;CH;78146;E;8;0;;4.15431;599.68;0.17249;AMARELA;396;;0
6;CH;81738;E;26;0;;1.84099;574.42;0.16928;BRANCA;437;;0
6;CH;82270;C;8;0;;3.08191;606.82;0.08004;AZUL;435;;0
6;CH;83848;A;28;0;;0.67598;555.19;0.00798;ROSA;398;;0
6;CH;90106;A;4;0;;2.08278;571.20;0.20509;VERDE;412;;1
6;CN;11590;B;24;0;;2.56093;666.14;0.12886;AMARELA;392;;0
6;CN;11793;C;5;0;;2.16303;626.97;0.22316;ROSA;394;;0
6;CN;15945;B;14;0;;3.33562;636.70;0.16365;AZUL;433;;0
6;CN;18168;D;20;0;;1.14588;634.63;0.32872;AMARELA;431;;0
6;CN;26559;E;1;0;;4.43423;676.62;0.08149;ROSA;434;;0
6;CN;33111;B;26;0;;2.77928;667.21;0.20189;LARANJA;407;;1
6;CN;33127;D;13;0;;3.76221;651.17;0.05901;CINZA;432;;0
6;CN;60699;D;18;0;;3.57306;633.76;0.27353;CINZA;393;;0
6;CN;89981;A;9;0;;1.48688;661.04;0.26684;AZUL;391;;0
6;CN;97540;D;29;0;;1.95775;517.00;0.1961;VERDE;411;;1
6;LC;23183;E;5;0;;2.49389;583.64;0.14535;AZUL;399;1.0;0
6;LC;23183;E;5;0;;2.49389;583.64;0.14535;LARANJA;409;1.0;1
6;LC;23581;B;5;0;;1.35286;496.53;0.20886;VERDE;413;1.0;1
6;LC;23968;B;7;0;;1.70743;592.24;0.20397;BRANCA;441;1.0;0
6;LC;28184;C;6;0;;2.16165;632.15;0.22811;ROSA;442;1.0;0
6;LC;31960;E;8;0;;3.26583;657.24;0.25069;AZUL;439;1.0;0
6;LC;60767;E;6;0;;1.8619;670.24;0.25075;BRANCA;402;1.0;0
6;LC;86967;D;5;0;;3.40425;452.04;0.16629;AMARELA;440;1.0;0
6;LC;88785;B;8;0;;1.84579;538.14;0.13359;AMARELA;400;1.0;0
6;LC;88785;B;8;0;;1.84579;538.14;0.13359;ROSA;401;1.0;0
6;MT;9714;A;16;0;;1.29608;725.73;0.10497;AMARELA;443;;0
6;MT;17030;B;27;0;;1.49747;767.75;0.10236;VERDE;414;;1
6;MT;23221;A;17;0;;0.76484;771.85;0.18563;AZUL;445;;0
6;MT;37469;D;13;0;;1.93126;739.23;0.11964;CINZA;444;;0
6;MT;38563;E;24;0;;1.45491;558.11;0.32767;AMARELA;404;;0
6;MT;38563;E;24;0;;1.45491;558.11;0.32767;LARANJA;410;;1
6;MT;40623;E;8;0;;2.11776;649.54;0.13856;ROSA;446;;0
6;MT;43906;C;12;0;;1.91773;870.51;0.08701;CINZA;406;;0
6;MT;84945;D;23;0;;0.76406;965.56;0.13227;ROSA;405;;0
6;MT;96088;E;5;0;;2.7463;715.59;0.06966;AZUL;403;;0
7;CH;25316;C;1;0;;3.11845;614.45;0.21842;AMARELA;396;;0
7;CH;38250;D;9;0;;3.00837;549.17;0.13877;BRANCA;397;;0
7;CH;53963;A;20;0;;2.9889;561.95;0.19758;AMARELA;436;;0
7;CH;82228;D;19;0;;4.02261;596.77;0.17554;AZUL;395;;0
7;CH;82228;D;19;0;;4.02261;596.77;0.17554;LARANJA;408;;1
7;CH;82519;B;29;0;;2.86771;613.69;0.20452;AZUL;435;;0
7;CH;83639;E;25;0;;2.65599;531.60;0.13293;BRANCA;437;;0
7;CH;84165;B;18;0;;1.42185;579.08;0.03124;ROSA;398;;0
7;CH;88255;B;24;0;;2.15927;489.02;0.23205;VERDE;412;;1
7;CH;95841;C;26;0;;2.59778;565.69;0.16406;ROSA;438;;0
7;CN;7217;E;24;0;;2.5254;528.71;0.20954;VERDE;411;;1
7;CN;23921;A;7;0;;1.96096;549.31;0.02466;AMARELA;392;;0
7;CN;23921;A;7;0;;1.96096;549.31;0.02466;LARANJA;407;;1
7;CN;31900;A;15;0;;1.65915;604.69;0.25758;ROSA;434;;0
7;CN;40150;B;3;0;;2.52396;635.26;0.14168;AZUL;391;;0
7;CN;43880;E;20;0;;4.27457;556.76;0.22036;CINZA;393;;0
7;CN;45153;E;19;0;;4.47081;565.97;0.15893;AZUL;433;;0
7;CN;47592;E;12;0;;1.96091;561.83;0.19121;AMARELA;431;;0
7;CN;60227;D;10;0;;1.8599;725.76;0.27091;CINZA;432;;0
7;CN;60699;D;18;0;;3.57306;633.76;0.27353;ROSA;394;;0
7;LC;9298;C;6;0;;2.25321;601.54;0.2417;VERDE;413;1.0;1
7;LC;23183;E;5;0;;2.49389;583.64;0.14535;ROSA;401;1.0;0
7;LC;23968;B;7;0;;1.70743;592.24;0.20397;AMARELA;440;1.0;0
7;LC;23968;B;7;0;;1.70743;592.24;0.20397;ROSA;442;1.0;0
7;LC;33118;D;6;0;;1.94293;555.95;0.2057;AZUL;399;1.0;0
7;LC;33118;D;6;0;;1.94293;555.95;0.2057;BRANCA;402;1.0;0
7;LC;33118;D;6;0;;1.94293;555.95;0.2057;LARANJA;409;1.0;1
7;LC;40428;B;5;0;;3.30891;584.81;0.13652;AZUL;439;1.0;0
7;LC;60767;E;6;0;;1.8619;670.24;0.25075;AMARELA;400;1.0;0
7;LC;86967;D;5;0;;3.40425;452.04;0.16629;BRANCA;441;1.0;0
7;MT;11758;B;8;0;;2.52165;659.12;0.16603;ROSA;405;;0
7;MT;15972;D;21;0;;1.2606;709.39;0.14228;CINZA;444;;0
7;MT;16883;E;3;0;;0.89154;616.47;0.25916;AZUL;445;;0
7;MT;18126;D;15;0;;2.02097;637.15;0.18666;AMARELA;443;;0
7;MT;24623;B;27;0;;1.47945;764.04;0.11049;ROSA;446;;0
7;MT;26682;B;2;0;;1.2431;563.90;0.1745;VERDE;414;;1
7;MT;45300;C;13;0;;0.92225;824.73;0.18467;AZUL;403;;0
7;MT;61485;C;28;0;;1.60552;768.71;0.25409;AMARELA;404;;0
7;MT;61485;C;28;0;;1.60552;768.71;0.25409;LARANJA;410;;1
7;MT;96088;E;5;0;;2.7463;715.59;0.06966;CINZA;406;;0
8;CH;40827;B;18;0;;2.872;587.57;0.15092;ROSA;438;;0
8;CH;43284;D;23;0;;0.60432;825.99;0.08798;BRANCA;397;;0
8;CH;45306;B;7;0;;1.33884;780.12;0.16665;AZUL;395;;0
8;CH;45306;B;7;0;;1.33884;780.12;0.16665;LARANJA;408;;1
8;CH;54004;D;24;0;;1.70138;559.90;0.24908;BRANCA;437;;0
8;CH;67329;A;12;0;;0.53807;655.69;0.03894;AMARELA;396;;0
8;CH;77799;C;29;0;;4.07841;572.38;0.20354;AZUL;435;;0
8;CH;79165;D;23;0;;3.41247;528.49;0.13263;AMARELA;436;;0
8;CH;84192;D;17;0;;2.19559;662.62;0.15363;ROSA;398;;0
8;CH;97019;C;27;0;;2.706;480.75;0.1766;VERDE;412;;1
8;CN;8757;E;19;0;;1.29682;703.25;0.05236;CINZA;393;;0
8;CN;36884;E;25;0;;2.07918;657.82;0.1632;AMARELA;431;;0
8;CN;41025;D;16;0;;4.43094;616.49;0.23983;CINZA;432;;0
8;CN;47418;C;16;0;;0.89534;703.18;0.0696;AZUL;391;;0
8;CN;48651;A;7;0;;2.34718;600.39;0.22499;AZUL;433;;0
8;CN;55753;C;1;0;;3.58463;439.41;0.18169;ROSA;434;;0
8;CN;61269;C;14;0;;5.00249;592.95;0.15259;ROSA;394;;0
8;CN;66897;A;15;0;;3.34472;692.45;0.17733;AMARELA;392;;0
8;CN;66897;A;15;0;;3.34472;692.45;0.17733;LARANJA;407;;1
8;CN;82170;C;17;0;;3.49337;594.26;0.18799;VERDE;411;;1
8;LC;23183;E;5;0;;2.49389;583.64;0.14535;AMARELA;400;1.0;0
8;LC;23968;B;7;0;;1.70743;592.24;0.20397;AZUL;439;1.0;0
8;LC;28184;C;6;0;;2.16165;632.15;0.22811;AMARELA;440;1.0;0
8;LC;31960;E;8;0;;3.26583;657.24;0.25069;BRANCA;441;1.0;0
8;LC;40428;B;5;0;;3.30891;584.81;0.13652;ROSA;442;1.0;0
8;LC;60767;E;6;0;;1.8619;670.24;0.25075;ROSA;401;1.0;0
8;LC;84831;E;6;0;;1.67374;555.83;0.19043;VERDE;413;1.0;1
8;LC;88785;B;8;0;;1.84579;538.14;0.13359;AZUL;399;1.0;0
8;LC;88785;B;8;0;;1.84579;538.14;0.13359;BRANCA;402;1.0;0
8;LC;88785;B;8;0;;1.84579;538.14;0.13359;LARANJA;409;1.0;1
8;MT;9189;D;16;0;;1.61681;744.59;0.11192;AMARELA;404;;0
8;MT;9189;D;16;0;;1.61681;744.59;0.11192;LARANJA;410;;1
8;MT;12873;E;19;0;;3.91771;793.14;0.13952;AMARELA;443;;0
8;MT;23115;E;11;0;;2.6096;715.01;0.10438;ROSA;446;;0
8;MT;23384;A;11;0;;2.73592;755.63;0.10295;AZUL;445;;0
8;MT;27497;D;5;0;;2.51898;653.06;0.16546;CINZA;444;;0
8;MT;29614;A;19;0;;2.84079;718.33;0.19574;VERDE;414;;1
8;MT;45300;C;13;0;;0.92225;824.73;0.18467;CINZA;406;;0
8;MT;82352;B;2;0;;2.4349;674.78;0.22339;AZUL;403;;0
8;MT;95803;E;5;0;;2.03148;676.21;0.19951;ROSA;405;;0
9;CH;20109;B;24;0;;3.76399;557.24;0.22484;ROSA;398;;0
9;CH;24292;A;4;0;;3.69706;541.13;0.19062;AMARELA;436;;0
9;CH;26740;A;16;0;;1.64622;580.63;0.21704;AZUL;435;;0
9;CH;53788;C;5;0;;3.18886;547.24;0.1857;BRANCA;437;;0
9;CH;81598;E;3;0;;1.85031;557.92;0.11344;BRANCA;397;;0
9;CH;81726;B;30;0;;3.95893;608.05;0.14882;ROSA;438;;0
9;CH;84226;E;26;0;;3.15884;592.46;0.095;AZUL;395;;0
9;CH;84226;E;26;0;;3.15884;592.46;0.095;LARANJA;408;;1
9;CH;85893;A;22;0;;2.14996;585.27;0.23739;VERDE;412;;1
9;CH;96575;E;3;0;;1.59347;579.89;0.02275;AMARELA;396;;0
9;CN;8568;A;28;0;;2.48746;490.21;0.19043;ROSA;434;;0
9;CN;25187;E;2;0;;1.2028;568.08;0.24022;LARANJA;407;;1
9;CN;26559;E;1;0;;4.43423;676.62;0.08149;AMARELA;431;;0
9;CN;39468;E;11;0;;2.64723;545.47;0.18303;AZUL;433;;0
9;CN;48655;A;21;0;;2.90081;645.29;0.15165;CINZA;393;;0
9;CN;60918;C;14;0;;3.33047;612.95;0.20831;CINZA;432;;0
9;CN;81780;C;18;0;;1.89955;739.75;0.20382;ROSA;394;;0
9;CN;81968;E;22;0;;0.85925;512.59;0.04274;AMARELA;392;;0
9;CN;83923;B;2;0;;1.47709;591.19;0.34312;AZUL;391;;0
9;CN;88796;E;15;0;;1.38978;522.86;0.24417;VERDE;411;;1
9;LC;23183;E;5;0;;2.49389;583.64;0.14535;BRANCA;402;1.0;0
9;LC;31960;E;8;0;;3.26583;657.24;0.25069;AMARELA;440;1.0;0
